Close,Tomorrow,Target
67.5,66.19000244140625,0
66.19000244140625,67.66000366210938,1
67.66000366210938,64.44999694824219,0
64.44999694824219,65.51000213623047,1
65.51000213623047,65.29000091552734,0
65.29000091552734,62.959999084472656,0
62.959999084472656,60.7400016784668,0
60.7400016784668,63.439998626708984,1
63.439998626708984,61.790000915527344,0
61.790000915527344,59.70000076293945,0
59.70000076293945,58.400001525878906,0
58.400001525878906,56.59000015258789,0
56.59000015258789,58.150001525878906,1
58.150001525878906,56.7599983215332,0
56.7599983215332,56.79999923706055,1
56.79999923706055,58.47999954223633,1
58.47999954223633,58.16999816894531,0
58.16999816894531,58.04999923706055,0
58.04999923706055,55.439998626708984,0
55.439998626708984,56.47999954223633,1
56.47999954223633,57.4900016784668,1
57.4900016784668,58.68000030517578,1
58.68000030517578,56.599998474121094,0
56.599998474121094,56.22999954223633,0
56.22999954223633,57.400001525878906,1
57.400001525878906,55.0099983215332,0
55.0099983215332,52.189998626708984,0
52.189998626708984,50.95000076293945,0
50.95000076293945,51.5,1
51.5,51.560001373291016,1
51.560001373291016,51.0,0
51.0,51.0,0
51.0,50.16999816894531,0
50.16999816894531,51.0,1
51.0,49.90999984741211,0
49.90999984741211,49.20000076293945,0
49.20000076293945,46.540000915527344,0
46.540000915527344,46.0099983215332,0
46.0099983215332,47.70000076293945,1
47.70000076293945,45.90999984741211,0
45.90999984741211,45.869998931884766,0
45.869998931884766,43.72999954223633,0
43.72999954223633,43.5,0
43.5,43.9900016784668,1
43.9900016784668,45.04999923706055,1
45.04999923706055,48.099998474121094,1
48.099998474121094,47.34000015258789,0
47.34000015258789,44.38999938964844,0
44.38999938964844,41.189998626708984,0
41.189998626708984,41.630001068115234,1
41.630001068115234,42.20000076293945,1
42.20000076293945,42.400001525878906,1
42.400001525878906,41.689998626708984,0
41.689998626708984,40.150001525878906,0
40.150001525878906,39.91999816894531,0
39.91999816894531,41.75,1
41.75,42.20000076293945,1
42.20000076293945,41.400001525878906,0
41.400001525878906,40.47999954223633,0
40.47999954223633,41.099998474121094,1
41.099998474121094,43.36000061035156,1
43.36000061035156,44.20000076293945,1
44.20000076293945,43.47999954223633,0
43.47999954223633,42.15999984741211,0
42.15999984741211,42.20000076293945,1
42.20000076293945,43.58000183105469,1
43.58000183105469,43.79999923706055,1
43.79999923706055,43.470001220703125,0
43.470001220703125,42.790000915527344,0
42.790000915527344,41.79999923706055,0
41.79999923706055,41.599998474121094,0
41.599998474121094,40.34000015258789,0
40.34000015258789,40.790000915527344,1
40.790000915527344,39.310001373291016,0
39.310001373291016,37.36000061035156,0
37.36000061035156,39.54999923706055,1
39.54999923706055,41.599998474121094,1
41.599998474121094,42.65999984741211,1
42.65999984741211,38.900001525878906,0
38.900001525878906,39.900001525878906,1
39.900001525878906,37.099998474121094,0
37.099998474121094,39.79999923706055,1
39.79999923706055,43.099998474121094,1
43.099998474121094,41.900001525878906,0
41.900001525878906,38.83000183105469,0
38.83000183105469,39.5,1
39.5,40.880001068115234,1
40.880001068115234,38.5,0
38.5,33.79999923706055,0
33.79999923706055,36.54999923706055,1
36.54999923706055,36.38999938964844,0
36.38999938964844,32.54999923706055,0
32.54999923706055,32.7400016784668,1
32.7400016784668,30.25,0
30.25,29.020000457763672,0
29.020000457763672,29.0,0
29.0,27.940000534057617,0
27.940000534057617,28.299999237060547,1
28.299999237060547,32.0,1
32.0,31.489999771118164,0
31.489999771118164,25.639999389648438,0
25.639999389648438,25.0,0
25.0,25.200000762939453,1
25.200000762939453,28.549999237060547,1
28.549999237060547,28.84000015258789,1
28.84000015258789,27.200000762939453,0
27.200000762939453,25.649999618530273,0
25.649999618530273,24.389999389648438,0
24.389999389648438,22.100000381469727,0
22.100000381469727,25.15999984741211,1
25.15999984741211,25.940000534057617,1
25.940000534057617,27.790000915527344,1
27.790000915527344,28.389999389648438,1
28.389999389648438,29.0,1
29.0,31.040000915527344,1
31.040000915527344,28.399999618530273,0
28.399999618530273,27.5,0
27.5,26.649999618530273,0
26.649999618530273,27.899999618530273,1
27.899999618530273,28.25,1
28.25,26.40999984741211,0
26.40999984741211,27.290000915527344,1
27.290000915527344,27.049999237060547,0
27.049999237060547,26.700000762939453,0
26.700000762939453,25.549999237060547,0
25.549999237060547,25.0,0
25.0,22.799999237060547,0
22.799999237060547,26.110000610351562,1
26.110000610351562,26.809999465942383,1
26.809999465942383,27.59000015258789,1
27.59000015258789,27.049999237060547,0
27.049999237060547,27.530000686645508,1
27.530000686645508,25.5,0
25.5,24.549999237060547,0
24.549999237060547,24.8700008392334,1
24.8700008392334,24.09000015258789,0
24.09000015258789,23.549999237060547,0
23.549999237060547,26.5,1
26.5,26.8700008392334,1
26.8700008392334,28.709999084472656,1
28.709999084472656,28.110000610351562,0
28.110000610351562,28.209999084472656,1
28.209999084472656,28.389999389648438,1
28.389999389648438,29.899999618530273,1
29.899999618530273,30.299999237060547,1
30.299999237060547,28.809999465942383,0
28.809999465942383,28.690000534057617,0
28.690000534057617,26.8799991607666,0
26.8799991607666,25.860000610351562,0
25.860000610351562,27.100000381469727,1
27.100000381469727,27.040000915527344,0
27.040000915527344,27.690000534057617,1
27.690000534057617,30.5,1
30.5,32.15999984741211,1
32.15999984741211,33.04999923706055,1
33.04999923706055,31.0,0
31.0,32.380001068115234,1
32.380001068115234,31.850000381469727,0
31.850000381469727,29.309999465942383,0
29.309999465942383,30.100000381469727,1
30.100000381469727,28.700000762939453,0
28.700000762939453,29.450000762939453,1
29.450000762939453,30.0,1
30.0,29.670000076293945,0
29.670000076293945,28.360000610351562,0
28.360000610351562,29.190000534057617,1
29.190000534057617,29.229999542236328,1
29.229999542236328,30.25,1
30.25,30.81999969482422,1
30.81999969482422,32.11000061035156,1
32.11000061035156,33.939998626708984,1
33.939998626708984,33.029998779296875,0
33.029998779296875,32.5,0
32.5,32.310001373291016,0
32.310001373291016,33.90999984741211,1
33.90999984741211,35.40999984741211,1
35.40999984741211,36.95000076293945,1
36.95000076293945,38.75,1
38.75,37.599998474121094,0
37.599998474121094,36.5,0
36.5,35.47999954223633,0
35.47999954223633,34.810001373291016,0
34.810001373291016,36.38999938964844,1
36.38999938964844,36.5099983215332,1
36.5099983215332,34.11000061035156,0
34.11000061035156,34.79999923706055,1
34.79999923706055,35.02000045776367,1
35.02000045776367,32.22999954223633,0
32.22999954223633,30.5,0
30.5,30.5,0
30.5,30.8700008392334,1
30.8700008392334,29.1200008392334,0
29.1200008392334,29.68000030517578,1
29.68000030517578,32.689998626708984,1
32.689998626708984,31.219999313354492,0
31.219999313354492,30.399999618530273,0
30.399999618530273,29.700000762939453,0
29.700000762939453,31.899999618530273,1
31.899999618530273,32.220001220703125,1
32.220001220703125,31.65999984741211,0
31.65999984741211,30.81999969482422,0
30.81999969482422,30.68000030517578,0
30.68000030517578,31.450000762939453,1
31.450000762939453,31.139999389648438,0
31.139999389648438,31.799999237060547,1
31.799999237060547,31.350000381469727,0
31.350000381469727,33.31999969482422,1
33.31999969482422,32.11000061035156,0
32.11000061035156,32.20000076293945,1
32.20000076293945,33.09000015258789,1
33.09000015258789,32.25,0
32.25,30.43000030517578,0
30.43000030517578,31.0,1
31.0,31.5,1
31.5,33.56999969482422,1
33.56999969482422,33.95000076293945,1
33.95000076293945,33.060001373291016,0
33.060001373291016,32.34000015258789,0
32.34000015258789,32.599998474121094,1
32.599998474121094,34.70000076293945,1
34.70000076293945,35.599998474121094,1
35.599998474121094,35.630001068115234,1
35.630001068115234,35.88999938964844,1
35.88999938964844,35.59000015258789,0
35.59000015258789,35.29999923706055,0
35.29999923706055,33.880001068115234,0
33.880001068115234,34.279998779296875,1
34.279998779296875,35.25,1
35.25,35.90999984741211,1
35.90999984741211,34.90999984741211,0
34.90999984741211,34.29999923706055,0
34.29999923706055,35.0099983215332,1
35.0099983215332,36.08000183105469,1
36.08000183105469,40.0,1
40.0,39.70000076293945,0
39.70000076293945,40.0,1
40.0,38.5,0
38.5,39.04999923706055,1
39.04999923706055,39.16999816894531,1
39.16999816894531,38.119998931884766,0
38.119998931884766,36.599998474121094,0
36.599998474121094,36.84000015258789,1
36.84000015258789,36.599998474121094,0
36.599998474121094,39.0,1
39.0,39.29999923706055,1
39.29999923706055,39.41999816894531,1
39.41999816894531,37.81999969482422,0
37.81999969482422,37.75,0
37.75,38.09000015258789,1
38.09000015258789,38.880001068115234,1
38.880001068115234,37.849998474121094,0
37.849998474121094,38.779998779296875,1
38.779998779296875,38.02000045776367,0
38.02000045776367,39.900001525878906,1
39.900001525878906,38.540000915527344,0
38.540000915527344,36.939998626708984,0
36.939998626708984,37.779998779296875,1
37.779998779296875,38.18000030517578,1
38.18000030517578,38.400001525878906,1
38.400001525878906,38.40999984741211,1
38.40999984741211,38.75,1
38.75,38.52000045776367,0
38.52000045776367,37.7599983215332,0
37.7599983215332,37.099998474121094,0
37.099998474121094,36.810001373291016,0
36.810001373291016,36.59000015258789,0
36.59000015258789,36.54999923706055,0
36.54999923706055,34.56999969482422,0
34.56999969482422,34.849998474121094,1
34.849998474121094,34.060001373291016,0
34.060001373291016,35.20000076293945,1
35.20000076293945,34.599998474121094,0
34.599998474121094,34.90999984741211,1
34.90999984741211,34.5,0
34.5,34.630001068115234,1
34.630001068115234,34.349998474121094,0
34.349998474121094,34.18000030517578,0
34.18000030517578,33.56999969482422,0
33.56999969482422,31.889999389648438,0
31.889999389648438,32.560001373291016,1
32.560001373291016,32.560001373291016,0
32.560001373291016,32.5,0
32.5,32.5,0
32.5,32.220001220703125,0
32.220001220703125,34.720001220703125,1
34.720001220703125,34.779998779296875,1
34.779998779296875,34.75,0
34.75,36.08000183105469,1
36.08000183105469,36.4900016784668,1
36.4900016784668,35.75,0
35.75,36.5,1
36.5,36.79999923706055,1
36.79999923706055,37.04999923706055,1
37.04999923706055,36.939998626708984,0
36.939998626708984,36.150001525878906,0
36.150001525878906,36.599998474121094,1
36.599998474121094,37.04999923706055,1
37.04999923706055,38.08000183105469,1
38.08000183105469,38.02000045776367,0
38.02000045776367,38.08000183105469,1
38.08000183105469,37.54999923706055,0
37.54999923706055,37.95000076293945,1
37.95000076293945,37.849998474121094,0
37.849998474121094,36.88999938964844,0
36.88999938964844,37.22999954223633,1
37.22999954223633,38.189998626708984,1
38.189998626708984,38.5,1
38.5,36.900001525878906,0
36.900001525878906,36.70000076293945,0
36.70000076293945,36.68000030517578,0
36.68000030517578,36.970001220703125,1
36.970001220703125,37.5,1
37.5,37.95000076293945,1
37.95000076293945,37.68000030517578,0
37.68000030517578,37.58000183105469,0
37.58000183105469,37.349998474121094,0
37.349998474121094,37.88999938964844,1
37.88999938964844,36.68000030517578,0
36.68000030517578,36.560001373291016,0
36.560001373291016,36.0099983215332,0
36.0099983215332,36.47999954223633,1
36.47999954223633,37.099998474121094,1
37.099998474121094,38.29999923706055,1
38.29999923706055,38.150001525878906,0
38.150001525878906,38.849998474121094,1
38.849998474121094,38.400001525878906,0
38.400001525878906,38.900001525878906,1
38.900001525878906,39.47999954223633,1
39.47999954223633,40.25,1
40.25,39.75,0
39.75,39.9900016784668,1
39.9900016784668,40.68000030517578,1
40.68000030517578,41.77000045776367,1
41.77000045776367,41.36000061035156,0
41.36000061035156,40.63999938964844,0
40.63999938964844,40.689998626708984,1
40.689998626708984,41.369998931884766,1
41.369998931884766,41.0,0
41.0,41.189998626708984,1
41.189998626708984,40.04999923706055,0
40.04999923706055,40.959999084472656,1
40.959999084472656,41.5,1
41.5,41.880001068115234,1
41.880001068115234,42.88999938964844,1
42.88999938964844,43.5,1
43.5,43.720001220703125,1
43.720001220703125,43.29999923706055,0
43.29999923706055,45.29999923706055,1
45.29999923706055,45.790000915527344,1
45.790000915527344,45.25,0
45.25,46.61000061035156,1
46.61000061035156,45.77000045776367,0
45.77000045776367,46.11000061035156,1
46.11000061035156,46.91999816894531,1
46.91999816894531,46.11000061035156,0
46.11000061035156,46.400001525878906,1
46.400001525878906,44.650001525878906,0
44.650001525878906,42.709999084472656,0
42.709999084472656,46.5,1
46.5,44.79999923706055,0
44.79999923706055,46.5,1
46.5,46.939998626708984,1
46.939998626708984,47.13999938964844,1
47.13999938964844,46.84000015258789,0
46.84000015258789,48.45000076293945,1
48.45000076293945,47.91999816894531,0
47.91999816894531,47.83000183105469,0
47.83000183105469,46.099998474121094,0
46.099998474121094,46.900001525878906,1
46.900001525878906,48.77000045776367,1
48.77000045776367,49.40999984741211,1
49.40999984741211,48.560001373291016,0
48.560001373291016,48.66999816894531,1
48.66999816894531,49.189998626708984,1
49.189998626708984,49.470001220703125,1
49.470001220703125,50.29999923706055,1
50.29999923706055,48.79999923706055,0
48.79999923706055,49.599998474121094,1
49.599998474121094,49.02000045776367,0
49.02000045776367,49.900001525878906,1
49.900001525878906,49.5,0
49.5,48.95000076293945,0
48.95000076293945,48.04999923706055,0
48.04999923706055,48.130001068115234,1
48.130001068115234,47.70000076293945,0
47.70000076293945,48.20000076293945,1
48.20000076293945,49.0,1
49.0,49.400001525878906,1
49.400001525878906,50.279998779296875,1
50.279998779296875,50.220001220703125,0
50.220001220703125,49.959999084472656,0
49.959999084472656,48.40999984741211,0
48.40999984741211,48.29999923706055,0
48.29999923706055,48.13999938964844,0
48.13999938964844,49.04999923706055,1
49.04999923706055,49.709999084472656,1
49.709999084472656,49.709999084472656,0
49.709999084472656,49.79999923706055,1
49.79999923706055,49.65999984741211,0
49.65999984741211,49.65999984741211,0
49.65999984741211,51.4900016784668,1
51.4900016784668,51.970001220703125,1
51.970001220703125,53.06999969482422,1
53.06999969482422,53.290000915527344,1
53.290000915527344,53.810001373291016,1
53.810001373291016,53.650001525878906,0
53.650001525878906,53.5,0
53.5,54.15999984741211,1
54.15999984741211,54.150001525878906,0
54.150001525878906,53.45000076293945,0
53.45000076293945,54.20000076293945,1
54.20000076293945,54.95000076293945,1
54.95000076293945,53.45000076293945,0
53.45000076293945,51.599998474121094,0
51.599998474121094,50.5099983215332,0
50.5099983215332,49.4900016784668,0
49.4900016784668,48.810001373291016,0
48.810001373291016,48.779998779296875,0
48.779998779296875,48.90999984741211,1
48.90999984741211,50.38999938964844,1
50.38999938964844,50.38999938964844,0
50.38999938964844,50.279998779296875,0
50.279998779296875,47.560001373291016,0
47.560001373291016,47.15999984741211,0
47.15999984741211,47.5,1
47.5,48.5,1
48.5,48.54999923706055,1
48.54999923706055,49.689998626708984,1
49.689998626708984,49.349998474121094,0
49.349998474121094,51.29999923706055,1
51.29999923706055,52.16999816894531,1
52.16999816894531,52.0,0
52.0,51.0,0
51.0,50.220001220703125,0
50.220001220703125,50.400001525878906,1
50.400001525878906,50.70000076293945,1
50.70000076293945,50.45000076293945,0
50.45000076293945,50.970001220703125,1
50.970001220703125,51.9900016784668,1
51.9900016784668,51.880001068115234,0
51.880001068115234,52.599998474121094,1
52.599998474121094,54.29999923706055,1
54.29999923706055,53.900001525878906,0
53.900001525878906,54.29999923706055,1
54.29999923706055,53.599998474121094,0
53.599998474121094,52.900001525878906,0
52.900001525878906,52.599998474121094,0
52.599998474121094,52.900001525878906,1
52.900001525878906,54.220001220703125,1
54.220001220703125,54.279998779296875,1
54.279998779296875,53.75,0
53.75,53.16999816894531,0
53.16999816894531,53.88999938964844,1
53.88999938964844,55.79999923706055,1
55.79999923706055,55.70000076293945,0
55.70000076293945,55.29999923706055,0
55.29999923706055,55.79999923706055,1
55.79999923706055,57.04999923706055,1
57.04999923706055,57.45000076293945,1
57.45000076293945,57.150001525878906,0
57.150001525878906,57.72999954223633,1
57.72999954223633,57.56999969482422,0
57.56999969482422,57.4900016784668,0
57.4900016784668,58.06999969482422,1
58.06999969482422,59.20000076293945,1
59.20000076293945,59.290000915527344,1
59.290000915527344,58.880001068115234,0
58.880001068115234,59.349998474121094,1
59.349998474121094,59.849998474121094,1
59.849998474121094,59.349998474121094,0
59.349998474121094,58.529998779296875,0
58.529998779296875,57.5,0
57.5,56.70000076293945,0
56.70000076293945,56.900001525878906,1
56.900001525878906,56.400001525878906,0
56.400001525878906,56.16999816894531,0
56.16999816894531,53.310001373291016,0
53.310001373291016,52.95000076293945,0
52.95000076293945,54.400001525878906,1
54.400001525878906,53.099998474121094,0
53.099998474121094,51.70000076293945,0
51.70000076293945,49.36000061035156,0
49.36000061035156,50.59000015258789,1
50.59000015258789,49.869998931884766,0
49.869998931884766,49.70000076293945,0
49.70000076293945,51.810001373291016,1
51.810001373291016,51.310001373291016,0
51.310001373291016,51.130001068115234,0
51.130001068115234,50.38999938964844,0
50.38999938964844,48.900001525878906,0
48.900001525878906,48.13999938964844,0
48.13999938964844,46.400001525878906,0
46.400001525878906,45.5,0
45.5,43.849998474121094,0
43.849998474121094,46.79999923706055,1
46.79999923706055,46.310001373291016,0
46.310001373291016,46.720001220703125,1
46.720001220703125,46.470001220703125,0
46.470001220703125,49.400001525878906,1
49.400001525878906,48.95000076293945,0
48.95000076293945,50.0,1
50.0,48.91999816894531,0
48.91999816894531,49.95000076293945,1
49.95000076293945,47.59000015258789,0
47.59000015258789,46.099998474121094,0
46.099998474121094,46.59000015258789,1
46.59000015258789,46.7599983215332,1
46.7599983215332,47.61000061035156,1
47.61000061035156,48.189998626708984,1
48.189998626708984,48.220001220703125,1
48.220001220703125,48.90999984741211,1
48.90999984741211,48.29999923706055,0
48.29999923706055,47.45000076293945,0
47.45000076293945,46.91999816894531,0
46.91999816894531,48.470001220703125,1
48.470001220703125,48.0,0
48.0,48.59000015258789,1
48.59000015258789,47.5,0
47.5,48.08000183105469,1
48.08000183105469,47.18000030517578,0
47.18000030517578,44.900001525878906,0
44.900001525878906,43.650001525878906,0
43.650001525878906,43.84000015258789,1
43.84000015258789,43.619998931884766,0
43.619998931884766,43.0,0
43.0,43.540000915527344,1
43.540000915527344,44.59000015258789,1
44.59000015258789,44.7400016784668,1
44.7400016784668,43.77000045776367,0
43.77000045776367,44.15999984741211,1
44.15999984741211,44.16999816894531,1
44.16999816894531,43.81999969482422,0
43.81999969482422,42.849998474121094,0
42.849998474121094,44.04999923706055,1
44.04999923706055,46.540000915527344,1
46.540000915527344,46.810001373291016,1
46.810001373291016,47.79999923706055,1
47.79999923706055,48.16999816894531,1
48.16999816894531,48.189998626708984,1
48.189998626708984,48.0,0
48.0,48.849998474121094,1
48.849998474121094,48.400001525878906,0
48.400001525878906,48.54999923706055,1
48.54999923706055,50.529998779296875,1
50.529998779296875,50.470001220703125,0
50.470001220703125,50.43000030517578,0
50.43000030517578,50.650001525878906,1
50.650001525878906,50.58000183105469,0
50.58000183105469,50.709999084472656,1
50.709999084472656,50.0,0
50.0,48.310001373291016,0
48.310001373291016,48.720001220703125,1
48.720001220703125,48.79999923706055,1
48.79999923706055,49.439998626708984,1
49.439998626708984,50.0099983215332,1
50.0099983215332,50.349998474121094,1
50.349998474121094,49.849998474121094,0
49.849998474121094,49.2400016784668,0
49.2400016784668,47.83000183105469,0
47.83000183105469,46.79999923706055,0
46.79999923706055,46.380001068115234,0
46.380001068115234,45.86000061035156,0
45.86000061035156,47.45000076293945,1
47.45000076293945,46.130001068115234,0
46.130001068115234,46.880001068115234,1
46.880001068115234,49.189998626708984,1
49.189998626708984,48.58000183105469,0
48.58000183105469,48.400001525878906,0
48.400001525878906,48.0,0
48.0,47.189998626708984,0
47.189998626708984,47.29999923706055,1
47.29999923706055,46.86000061035156,0
46.86000061035156,48.20000076293945,1
48.20000076293945,47.79999923706055,0
47.79999923706055,48.08000183105469,1
48.08000183105469,47.77000045776367,0
47.77000045776367,47.130001068115234,0
47.130001068115234,48.099998474121094,1
48.099998474121094,48.25,1
48.25,49.29999923706055,1
49.29999923706055,49.13999938964844,0
49.13999938964844,50.83000183105469,1
50.83000183105469,51.7599983215332,1
51.7599983215332,52.15999984741211,1
52.15999984741211,52.189998626708984,1
52.189998626708984,52.29999923706055,1
52.29999923706055,52.79999923706055,1
52.79999923706055,52.84000015258789,1
52.84000015258789,53.5099983215332,1
53.5099983215332,53.66999816894531,1
53.66999816894531,53.47999954223633,0
53.47999954223633,53.29999923706055,0
53.29999923706055,53.599998474121094,1
53.599998474121094,53.54999923706055,0
53.54999923706055,53.75,1
53.75,53.349998474121094,0
53.349998474121094,54.5,1
54.5,53.20000076293945,0
53.20000076293945,54.779998779296875,1
54.779998779296875,53.900001525878906,0
53.900001525878906,53.95000076293945,1
53.95000076293945,54.400001525878906,1
54.400001525878906,55.20000076293945,1
55.20000076293945,54.650001525878906,0
54.650001525878906,53.599998474121094,0
53.599998474121094,53.599998474121094,0
53.599998474121094,54.79999923706055,1
54.79999923706055,54.20000076293945,0
54.20000076293945,55.59000015258789,1
55.59000015258789,55.70000076293945,1
55.70000076293945,56.099998474121094,1
56.099998474121094,55.900001525878906,0
55.900001525878906,55.79999923706055,0
55.79999923706055,56.040000915527344,1
56.040000915527344,55.0,0
55.0,53.88999938964844,0
53.88999938964844,53.810001373291016,0
53.810001373291016,55.2400016784668,1
55.2400016784668,55.45000076293945,1
55.45000076293945,55.29999923706055,0
55.29999923706055,53.900001525878906,0
53.900001525878906,55.27000045776367,1
55.27000045776367,54.91999816894531,0
54.91999816894531,54.09000015258789,0
54.09000015258789,54.209999084472656,1
54.209999084472656,53.560001373291016,0
53.560001373291016,55.29999923706055,1
55.29999923706055,55.900001525878906,1
55.900001525878906,56.599998474121094,1
56.599998474121094,56.849998474121094,1
56.849998474121094,56.720001220703125,0
56.720001220703125,55.459999084472656,0
55.459999084472656,56.06999969482422,1
56.06999969482422,56.77000045776367,1
56.77000045776367,58.189998626708984,1
58.189998626708984,57.68000030517578,0
57.68000030517578,56.79999923706055,0
56.79999923706055,56.75,0
56.75,56.900001525878906,1
56.900001525878906,56.5,0
56.5,57.189998626708984,1
57.189998626708984,57.029998779296875,0
57.029998779296875,56.849998474121094,0
56.849998474121094,55.22999954223633,0
55.22999954223633,54.7400016784668,0
54.7400016784668,55.119998931884766,1
55.119998931884766,55.33000183105469,1
55.33000183105469,56.970001220703125,1
56.970001220703125,58.150001525878906,1
58.150001525878906,59.20000076293945,1
59.20000076293945,58.439998626708984,0
58.439998626708984,58.0,0
58.0,57.88999938964844,0
57.88999938964844,58.5,1
58.5,60.119998931884766,1
60.119998931884766,59.70000076293945,0
59.70000076293945,59.959999084472656,1
59.959999084472656,60.16999816894531,1
60.16999816894531,60.91999816894531,1
60.91999816894531,59.599998474121094,0
59.599998474121094,58.599998474121094,0
58.599998474121094,59.0,1
59.0,59.400001525878906,1
59.400001525878906,59.349998474121094,0
59.349998474121094,58.7599983215332,0
58.7599983215332,57.06999969482422,0
57.06999969482422,57.08000183105469,1
57.08000183105469,58.75,1
58.75,57.400001525878906,0
57.400001525878906,57.29999923706055,0
57.29999923706055,56.34000015258789,0
56.34000015258789,56.7599983215332,1
56.7599983215332,56.43000030517578,0
56.43000030517578,54.599998474121094,0
54.599998474121094,55.310001373291016,1
55.310001373291016,56.45000076293945,1
56.45000076293945,57.54999923706055,1
57.54999923706055,57.36000061035156,0
57.36000061035156,57.90999984741211,1
57.90999984741211,57.9900016784668,1
57.9900016784668,57.400001525878906,0
57.400001525878906,56.099998474121094,0
56.099998474121094,54.97999954223633,0
54.97999954223633,56.0,1
56.0,56.0,0
56.0,55.70000076293945,0
55.70000076293945,56.29999923706055,1
56.29999923706055,55.2400016784668,0
55.2400016784668,56.18000030517578,1
56.18000030517578,56.599998474121094,1
56.599998474121094,55.650001525878906,0
55.650001525878906,55.650001525878906,0
55.650001525878906,52.099998474121094,0
52.099998474121094,52.81999969482422,1
52.81999969482422,53.0,1
53.0,52.04999923706055,0
52.04999923706055,50.75,0
50.75,52.189998626708984,1
52.189998626708984,52.880001068115234,1
52.880001068115234,53.20000076293945,1
53.20000076293945,52.70000076293945,0
52.70000076293945,53.4900016784668,1
53.4900016784668,52.16999816894531,0
52.16999816894531,52.79999923706055,1
52.79999923706055,52.5099983215332,0
52.5099983215332,53.59000015258789,1
53.59000015258789,52.900001525878906,0
52.900001525878906,53.349998474121094,1
53.349998474121094,53.349998474121094,0
53.349998474121094,54.150001525878906,1
54.150001525878906,54.400001525878906,1
54.400001525878906,53.54999923706055,0
53.54999923706055,53.11000061035156,0
53.11000061035156,53.0,0
53.0,53.06999969482422,1
53.06999969482422,52.0,0
52.0,51.25,0
51.25,51.279998779296875,1
51.279998779296875,51.150001525878906,0
51.150001525878906,50.63999938964844,0
50.63999938964844,51.099998474121094,1
51.099998474121094,52.029998779296875,1
52.029998779296875,52.540000915527344,1
52.540000915527344,52.58000183105469,1
52.58000183105469,51.900001525878906,0
51.900001525878906,51.5,0
51.5,51.790000915527344,1
