Open,High,Low,Close,Volume,Dividends,Stock Splits
1.4239455915200836,1.4816731214523315,1.4124000414910238,1.4816731214523315,1377600,0.0,0.0
1.5009157176518921,1.5201579332351685,1.4816730616425324,1.5201579332351685,1262400,0.0,0.0
1.5009157703433162,1.539015931089663,1.4431882407147272,1.4739758968353271,1233600,0.0,0.0
1.500915599000944,1.5047639317068586,1.4431880759624462,1.5016850233078003,772800,0.0,0.0
1.5047643493094525,1.5201582349377865,1.5001461505889893,1.5001461505889893,28800,0.0,0.0
1.4816729356429554,1.5394004583358765,1.4739757197446437,1.5394004583358765,1003200,0.0,0.0
1.5317031875552167,1.5778852701187134,1.520157749494223,1.5778852701187134,585600,0.0,0.0
1.5394005163226352,1.5586431714204643,1.4624303363573814,1.5009156465530396,1036800,0.0,0.0
1.5355522331823168,1.5740371041972088,1.5355522331823168,1.5586432218551636,566400,0.0,0.0
1.5778852701187134,1.5817340430897313,1.53940040317773,1.5778852701187134,3528000,0.0,0.0
1.5778854371495712,1.5778854371495712,1.5586432218551636,1.5586432218551636,115200,0.0,0.0
1.547097958924488,1.5513310048387017,1.5382462739944458,1.5382462739944458,1420800,0.0,0.0
1.5009157636353951,1.539400636407091,1.5009157636353951,1.5378613471984863,1800000,0.0,0.0
1.5378613471984863,1.5378613471984863,1.5378613471984863,1.5378613471984863,0,0.0,0.0
1.5009156465530396,1.5009156465530396,1.5009156465530396,1.5009156465530396,96000,0.0,0.0
1.4624306629324313,1.4624306629324313,1.4200974508815785,1.4239457845687866,1497600,0.0,0.0
1.4239458529990543,1.4239458529990543,1.3662183124663063,1.3854609727859497,1396800,0.0,0.0
1.3473608048428596,1.4043184804093962,1.3473608048428596,1.3854609727859497,638400,0.0,0.0
1.3893089890763821,1.397006205593899,1.3508241176605225,1.3508241176605225,936000,0.0,0.0
1.4239456113988307,1.4239456113988307,1.4085517279893895,1.418172836303711,777600,0.0,0.0
1.418172836303711,1.418172836303711,1.418172836303711,1.418172836303711,0,0.0,0.0
1.4085519144134895,1.4085519144134895,1.3469756018803138,1.404703140258789,6235200,0.0,0.0
1.4620460271835327,1.4620460271835327,1.4620460271835327,1.4620460271835327,91200,0.0,0.0
1.4624306393893824,1.5355525016784668,1.4624306393893824,1.5355525016784668,2188800,0.0,0.0
1.516309650134145,1.5201579832709469,1.492833948158111,1.4932186603546143,1521600,0.0,0.0
1.5201578039628874,1.5586431127088654,1.5201578039628874,1.5394004583358765,9720000,0.0,0.0
1.5394004583358765,1.5394004583358765,1.5394004583358765,1.5394004583358765,0,0.0,0.0
1.5201581504791954,1.543634295463562,1.5201581504791954,1.543634295463562,81600,0.0,0.0
1.5394008089984137,1.5586434677547183,1.5278552577872457,1.5317035913467407,2064000,0.0,0.0
1.5317033726916551,1.5317033726916551,1.5201579332351685,1.5201579332351685,1828800,0.0,0.0
1.5201578039628874,1.5394004583358765,1.5201578039628874,1.5394004583358765,1752000,0.0,0.0
1.5394005892445282,1.5394005892445282,1.5201579332351685,1.5201579332351685,787200,0.0,0.0
1.5009156465530396,1.5009156465530396,1.5009156465530396,1.5009156465530396,120000,0.0,0.0
1.5394004583358765,1.5394004583358765,1.5005304374387733,1.5394004583358765,8472000,0.0,0.0
1.5009157670543156,1.5009157670543156,1.4932186603546143,1.4932186603546143,758400,0.0,0.0
1.4816731136584202,1.4970669967719825,1.4739758968353271,1.4739758968353271,1238400,0.0,0.0
1.4816730917539076,1.4970669746398926,1.4739758750446075,1.4970669746398926,2126400,0.0,0.0
1.520158176218599,1.5355525016784668,1.5163098425933434,1.5355525016784668,369600,0.0,0.0
1.500915827976007,1.5655707120895386,1.500915827976007,1.5655707120895386,1334400,0.0,0.0
1.5655705154485833,1.5971280336380005,1.5655705154485833,1.5971280336380005,96000,0.0,0.0
1.5586434497641979,1.635613203048706,1.5394007912300003,1.635613203048706,432000,0.0,0.0
1.5971280336380005,1.5971280336380005,1.5397852212073393,1.5971280336380005,566400,0.0,0.0
1.5778854608371642,1.5778854608371642,1.5201579332351685,1.5201579332351685,278400,0.0,0.0
1.5009156465530396,1.508612312208715,1.4624303363573814,1.5009156465530396,2385600,0.0,0.0
1.5394005163226352,1.5397852284882518,1.5009156465530396,1.5009156465530396,2332800,0.0,0.0
1.500915716631568,1.5278550386428833,1.500915716631568,1.5278550386428833,8054400,0.0,0.0
1.5394005892445282,1.5401704540382926,1.5201579332351685,1.5201579332351685,187200,0.0,0.0
1.5778853786311609,1.5971280336380005,1.5778853786311609,1.5971280336380005,460800,0.0,0.0
1.5778854657738566,1.6094434261322021,1.5778854657738566,1.6094434261322021,1560000,0.0,0.0
1.5778858145516501,1.635613355094422,1.5778858145516501,1.6202194690704346,177600,0.0,0.0
1.62021913022528,1.62021913022528,1.6159856445415732,1.6163707971572876,600000,0.0,0.0
1.616370738173262,1.6548556089401245,1.5971280825767937,1.6548556089401245,3244800,0.0,0.0
1.6548556089401245,1.6548556089401245,1.6548556089401245,1.6548556089401245,0,0.0,0.0
1.615985496708539,1.639461636543274,1.5778853402123902,1.639461636543274,3278400,0.0,0.0
1.6548556089401245,1.6552403211157103,1.6356129533436563,1.6548556089401245,787200,0.0,0.0
1.6359979337862436,1.6933403015136719,1.6356127812251142,1.6933403015136719,57600,0.0,0.0
1.6394615825281007,1.6394615825281007,1.5778852882259649,1.58173406124115,6124800,0.0,0.0
1.5778853266558084,1.5778853266558084,1.5394004583358765,1.5394004583358765,518400,0.0,0.0
1.5778852701187134,1.5778852701187134,1.5778852701187134,1.5778852701187134,288000,0.0,0.0
1.5624915548075258,1.5663398877598882,1.5586432218551636,1.5586432218551636,4084800,0.0,0.0
1.5586432792099132,1.6163708080695396,1.5586432792099132,1.6048252582550049,4128000,0.0,0.0
1.6163711876704774,1.6740987300872803,1.6163711876704774,1.6740987300872803,1435200,0.0,0.0
1.7125829550852,1.7125829550852,1.6548554347966427,1.6933403015136719,211200,0.0,0.0
1.6933407496429331,1.7318260669708252,1.6933407496429331,1.7318260669708252,1382400,0.0,0.0
1.7318260669708252,1.7318260669708252,1.7318260669708252,1.7318260669708252,0,0.0,0.0
1.7314409143077683,1.739522734052874,1.7314409143077683,1.7318260669708252,2438400,0.0,0.0
1.7356744005118496,1.739522734052874,1.7318260669708252,1.7318260669708252,547200,0.0,0.0
1.7510682852086272,1.7510682852086272,1.7318260669708252,1.7318260669708252,273600,0.0,0.0
1.7318257700319513,1.770310640335083,1.7318257700319513,1.770310640335083,528000,0.0,0.0
1.7318256865795307,1.7703105550281713,1.7318256865795307,1.7506831884384155,1401600,0.0,0.0
1.7703109310393168,1.7703109310393168,1.7314409017562866,1.7314409017562866,724800,0.0,0.0
1.7314409143077683,1.7703109438725733,1.7125834083068792,1.7318260669708252,528000,0.0,0.0
1.7318257700319513,1.770310640335083,1.7318257700319513,1.770310640335083,1670400,0.0,0.0
1.7510679849704829,1.770695352506033,1.7510679849704829,1.770310640335083,628800,0.0,0.0
1.8087959289550781,1.820341370694807,1.7895537095664344,1.8087959289550781,2712000,0.0,0.0
1.8087957031130346,1.8091808557510376,1.8087957031130346,1.8091808557510376,33600,0.0,0.0
1.8087954515884668,1.818031846585252,1.8087954515884668,1.8164925575256348,883200,0.0,0.0
1.7703112743011595,1.7703112743011595,1.7472202777862549,1.7472202777862549,168000,0.0,0.0
1.7472196631196015,1.7510679960250854,1.7433713302141176,1.7510679960250854,24201600,0.0,0.0
1.7472195913786888,1.7472195913786888,1.7241286039352417,1.7241286039352417,379200,0.0,0.0
1.69718951005063,1.69718951005063,1.643310308456421,1.643310308456421,19200,0.0,0.0
1.674098148683875,1.8661382174789154,1.674098148683875,1.8291926383972168,302400,0.0,0.0
1.8472808213674148,1.8472808213674148,1.770310640335083,1.770310640335083,604800,0.0,0.0
1.770310640335083,1.770310640335083,1.770310640335083,1.770310640335083,0,0.0,0.0
1.7703109438725733,1.7703109438725733,1.7318260669708252,1.7318260669708252,254400,0.0,0.0
1.7318259521332298,1.7587652760928747,1.7318259521332298,1.7568409442901611,1099200,0.0,0.0
1.770310865254267,1.7895535230636597,1.770310865254267,1.7895535230636597,638400,0.0,0.0
1.7895533793012919,1.808410882949829,1.7895533793012919,1.808410882949829,9600,0.0,0.0
1.8087959289550781,1.8087959289550781,1.7895537095664344,1.8087959289550781,633600,0.0,0.0
1.8087957404469277,1.8087957404469277,1.7895535230636597,1.7895535230636597,139200,0.0,0.0
1.7703110819379435,1.7703110819379435,1.7125835418701172,1.7125835418701172,604800,0.0,0.0
1.7125835418701172,1.7125835418701172,1.693340881705449,1.7125835418701172,643200,0.0,0.0
1.7318262020347854,1.7318262020347854,1.710659099683179,1.7125835418701172,336000,0.0,0.0
1.7125835418701172,1.7125835418701172,1.7125835418701172,1.7125835418701172,105600,0.0,0.0
1.7125835418701172,1.7125835418701172,1.7125835418701172,1.7125835418701172,369600,0.0,0.0
1.7241290244999317,1.7703110106519415,1.7241290244999317,1.758765459060669,2774400,0.0,0.0
1.7703107365427129,1.8010989427566528,1.7703107365427129,1.8010989427566528,1488000,0.0,0.0
1.8087960619573102,1.8087960619573102,1.7895538411537706,1.797250509262085,460800,0.0,0.0
1.789553650344319,1.789553650344319,1.7626137733459473,1.7626137733459473,2020800,0.0,0.0
1.7633837843851634,1.7633837843851634,1.7545320987701416,1.7545320987701416,988800,0.0,0.0
1.8087959289550781,1.8087959289550781,1.8084112166951565,1.8087959289550781,268800,0.0,0.0
1.8280381063248732,1.8357352122620412,1.8087954515884668,1.8164925575256348,753600,0.0,0.0
1.828038423021653,1.8472810810917355,1.8203412056444743,1.8434323072433472,273600,0.0,0.0
1.8284230470529799,1.8318866680831305,1.8280383348464966,1.8280383348464966,326400,0.0,0.0
1.808795502027134,1.866523027420044,1.808795502027134,1.866523027420044,67200,0.0,0.0
1.8665232087042187,1.8665232087042187,1.8203411178405922,1.8280383348464966,816000,0.0,0.0
1.8087956777045808,1.8318866680831305,1.8087956777045808,1.8280383348464966,57600,0.0,0.0
1.8549774265723933,1.8549774265723933,1.8091806041729117,1.8164925575256348,412800,0.0,0.0
1.8238048301095229,1.831886649131775,1.8238048301095229,1.831886649131775,115200,0.0,0.0
1.8318864299806286,1.846510887145996,1.8318864299806286,1.846510887145996,648000,0.0,0.0
1.846510744187392,1.8588261567148192,1.839583503563784,1.846895456314087,4656000,0.0,0.0
1.8395839738210895,1.8434323072433472,1.8261139810441926,1.8434323072433472,854400,0.0,0.0
1.8434321992548717,1.8472809728777984,1.831886649131775,1.831886649131775,739200,0.0,0.0
1.8472809217579935,1.8472809217579935,1.8010989427566528,1.8010989427566528,1334400,0.0,0.0
1.8357353944649022,1.8357353944649022,1.7703107582509559,1.7780078649520874,2227200,0.0,0.0
1.7895537014001877,1.7895537014001877,1.7318261626453428,1.7541472911834717,2371200,0.0,0.0
1.7587650810181985,1.7818561792373657,1.7587650810181985,1.7818561792373657,499200,0.0,0.0
1.7818566015978918,1.8087959289550781,1.7818566015978918,1.8087959289550781,249600,0.0,0.0
1.8087956069973774,1.8857657921301076,1.8087956069973774,1.8780686855316162,782400,0.0,0.0
1.8780686855316162,1.8780686855316162,1.8780686855316162,1.8780686855316162,0,0.0,0.0
1.8665234679733502,1.8665234679733502,1.8045628829239704,1.8087959289550781,1027200,0.0,0.0
1.7895532372781147,1.8207261529721501,1.7895532372781147,1.8164925575256348,657600,0.0,0.0
1.8318865984379773,1.839583815151247,1.8010989427566528,1.8010989427566528,662400,0.0,0.0
1.8010990737066828,1.8010990737066828,1.770310865254267,1.7895535230636597,417600,0.0,0.0
1.789553670041756,1.789553670041756,1.758765459060669,1.758765459060669,100800,0.0,0.0
1.75876539271682,1.75876539271682,1.6933407496429331,1.7318260669708252,801600,0.0,0.0
1.6933404579084457,1.6933404579084457,1.6529311459316998,1.6856437921524048,369600,0.0,0.0
1.6779465974641532,1.6894921467794266,1.6471583925524114,1.6548556089401245,619200,0.0,0.0
1.6548556693285263,1.6548556693285263,1.6163707971572876,1.6163707971572876,81600,0.0,0.0
1.6544708460686615,1.6544708460686615,1.5971280336380005,1.5971280336380005,624000,0.0,0.0
1.5971280336380005,1.5971280336380005,1.5859671968403002,1.5971280336380005,1756800,0.0,0.0
1.6490827435994062,1.6490827435994062,1.6086735434310881,1.639461636543274,432000,0.0,0.0
1.6394619769899232,1.6471586440200754,1.6344586259196086,1.635613203048706,859200,0.0,0.0
1.64715869796424,1.64715869796424,1.6086739301681519,1.6086739301681519,124800,0.0,0.0
1.6086736905952128,1.6163707971572876,1.6086736905952128,1.6163707971572876,177600,0.0,0.0
1.6167557749689845,1.647158723277001,1.6167557749689845,1.6182949542999268,196800,0.0,0.0
1.6009764739266157,1.6163707971572876,1.5778854845599588,1.6163707971572876,585600,0.0,0.0
1.6163707971572876,1.6163707971572876,1.6163707971572876,1.6163707971572876,350400,0.0,0.0
1.616370738173262,1.6548556089401245,1.6086736318920671,1.6548556089401245,1684800,0.0,0.0
1.6548556089401245,1.6548556089401245,1.6548556089401245,1.6548556089401245,0,0.0,0.0
1.6548556089401245,1.6548556089401245,1.616370738173262,1.6548556089401245,676800,0.0,0.0
1.6548556089401245,1.6548556089401245,1.6548556089401245,1.6548556089401245,4800,0.0,0.0
1.6548556089401245,1.6548556089401245,1.6548556089401245,1.6548556089401245,0,0.0,0.0
1.6544711835111947,1.6548558957534572,1.5798101425170898,1.5798101425170898,100800,0.0,0.0
1.5798101425170898,1.5798101425170898,1.5798101425170898,1.5798101425170898,0,0.0,0.0
1.5778854845599588,1.6163707971572876,1.5778854845599588,1.6163707971572876,163200,0.0,0.0
1.6163706886448401,1.6163706886448401,1.5971280336380005,1.5971280336380005,19200,0.0,0.0
1.5971279238022202,1.5971279238022202,1.5778852701187134,1.5778852701187134,67200,0.0,0.0
1.5586431127088654,1.5586431127088654,1.5201578039628874,1.5394004583358765,235200,0.0,0.0
1.6009764267752813,1.6009764267752813,1.5394005670508941,1.5509461164474487,1416000,0.0,0.0
1.539015853956614,1.5701887712448466,1.539015853956614,1.5586432218551636,9480000,0.0,0.0
1.5586432452538879,1.5586432452538879,1.5201579332351685,1.5201579332351685,1185600,0.0,0.0
1.5201579332351685,1.5201579332351685,1.5201579332351685,1.5201579332351685,0,0.0,0.0
1.5197731490591895,1.5201578612248061,1.5009156465530396,1.5009156465530396,72000,0.0,0.0
1.5009156465530396,1.5009156465530396,1.5009156465530396,1.5009156465530396,336000,0.0,0.0
1.5778856678722544,1.635613203048706,1.5778856678722544,1.635613203048706,7344000,0.0,0.0
1.6356131207379863,1.6867984533309937,1.6356131207379863,1.6867984533309937,1742400,0.0,0.0
1.6548554347966427,1.7318256086567285,1.6548554347966427,1.6933403015136719,859200,0.0,0.0
1.6933408956371943,1.6933408956371943,1.6163711351976195,1.6202194690704346,19200,0.0,0.0
1.6202194690704346,1.6202194690704346,1.6202194690704346,1.6202194690704346,0,0.0,0.0
1.620219021454481,1.620219021454481,1.5782705312210186,1.5971280336380005,76800,0.0,0.0
1.6163709898412344,1.6548558666001687,1.6163709898412344,1.6510075330734253,268800,0.0,0.0
1.651007276012564,1.693340479706987,1.651007276012564,1.6548556089401245,571200,0.0,0.0
1.6548556089401245,1.6548556089401245,1.6548556089401245,1.6548556089401245,408000,0.0,0.0
1.6548556693285263,1.6548556693285263,1.6163707971572876,1.6163707971572876,508800,0.0,0.0
1.616370644959362,1.6544708013534546,1.616370644959362,1.6544708013534546,3206400,0.0,0.0
1.6548559157791511,1.6548559157791511,1.5778857195477412,1.6086739301681519,412800,0.0,0.0
1.6086739301681519,1.6086739301681519,1.6086739301681519,1.6086739301681519,0,0.0,0.0
1.6086739301681519,1.6086739301681519,1.6086739301681519,1.6086739301681519,0,0.0,0.0
1.61637074859054,1.61637074859054,1.5586432218551636,1.5586432218551636,1219200,0.0,0.0
1.5605672262740633,1.5605672262740633,1.5394006778082001,1.5432490110397339,1046400,0.0,0.0
1.5663397780746195,1.5663397780746195,1.5394004583358765,1.5394004583358765,364800,0.0,0.0
1.5586432032340556,1.5663398690468282,1.5586432032340556,1.562491536140442,307200,0.0,0.0
1.5586432218551636,1.5586432218551636,1.5586432218551636,1.5586432218551636,168000,0.0,0.0
1.5586431127088654,1.5586431127088654,1.5394004583358765,1.5394004583358765,249600,0.0,0.0
1.5394005892445282,1.5394005892445282,1.5201579332351685,1.5201579332351685,62400,0.0,0.0
1.5394005163226352,1.5394005163226352,1.5009156465530396,1.5009156465530396,172800,0.0,0.0
1.5009161990508972,1.5009161990508972,1.454734206199646,1.454734206199646,1022400,0.0,0.0
1.4624301644515072,1.4624301644515072,1.4428027994952208,1.443187952041626,1396800,0.0,0.0
1.445112335540943,1.445112335540943,1.4239457845687866,1.4239457845687866,302400,0.0,0.0
1.423945466587786,1.5009156465530396,1.423945466587786,1.5009156465530396,854400,0.0,0.0
1.5394004583358765,1.5394004583358765,1.5394004583358765,1.5394004583358765,19200,0.0,0.0
1.5971281408586233,1.62021913022528,1.5817342580540412,1.6163707971572876,2961600,0.0,0.0
1.597128326406452,1.635613203048706,1.597128326406452,1.635613203048706,984000,0.0,0.0
1.6163709849406496,1.635613203048706,1.6163709849406496,1.635613203048706,3422400,0.0,0.0
1.654856001802291,1.7279774277674538,1.6356133416376228,1.7125835418701172,211200,0.0,0.0
1.6933403015136719,1.7125829550852,1.6933403015136719,1.6933403015136719,748800,0.0,0.0
1.6933403015136719,1.6933403015136719,1.6933403015136719,1.6933403015136719,0,0.0,0.0
1.6933403015136719,1.7125829550852,1.6933403015136719,1.6933403015136719,2692800,0.0,0.0
1.6933403015136719,1.6933403015136719,1.6552401469317444,1.6933403015136719,1176000,0.0,0.0
1.6740982645365927,1.6740982645365927,1.616370738173262,1.6548556089401245,1152000,0.0,0.0
1.6740987300872803,1.6740987300872803,1.6356134081919473,1.6740987300872803,244800,0.0,0.0
1.6817947534133575,1.6933403015136719,1.668325314318014,1.6933403015136719,768000,0.0,0.0
1.6548556089401245,1.6548556089401245,1.6544708967645387,1.6548556089401245,398400,0.0,0.0
1.6548556089401245,1.6587039418676848,1.651007276012564,1.6548556089401245,614400,0.0,0.0
1.6548554347966427,1.6933403015136719,1.6548554347966427,1.6933403015136719,364800,0.0,0.0
1.6933403015136719,1.6933403015136719,1.6933403015136719,1.6933403015136719,0,0.0,0.0
1.7318256086567285,1.7318256086567285,1.69295558937857,1.6933403015136719,312000,0.0,0.0
1.6933404593027512,1.770310640335083,1.6933404593027512,1.770310640335083,408000,0.0,0.0
1.770310865254267,1.7895535230636597,1.770310865254267,1.7895535230636597,177600,0.0,0.0
1.7895535230636597,1.7895535230636597,1.7895535230636597,1.7895535230636597,0,0.0,0.0
1.7895535230636597,1.7895535230636597,1.7895535230636597,1.7895535230636597,0,0.0,0.0
1.6625531911849976,1.6625531911849976,1.6625531911849976,1.6625531911849976,129600,0.0,0.0
1.6548555889996195,1.770310640335083,1.6433100398234664,1.770310640335083,1396800,0.0,0.0
1.7703110819379435,1.7703110819379435,1.693340881705449,1.7125835418701172,801600,0.0,0.0
1.6933403015136719,1.6933403015136719,1.6933403015136719,1.6933403015136719,201600,0.0,0.0
1.6933409506087502,1.6933409506087502,1.654856069139614,1.6740987300872803,619200,0.0,0.0
1.6933403015136719,1.6933403015136719,1.6894919689910786,1.6933403015136719,62400,0.0,0.0
1.712582979118358,1.693340325276792,1.6740981118612597,1.6929556131362915,2092800,0.0,0.0
1.6933405160828983,1.6933405160828983,1.6625527509358555,1.664476752281189,206400,0.0,0.0
1.7125831353034553,1.7125831353034553,1.6548556089401245,1.6548556089401245,100800,0.0,0.0
1.6740987300872803,1.6933409506087502,1.6740987300872803,1.6740987300872803,14400,0.0,0.0
1.6548556089401245,1.6548556089401245,1.6548556089401245,1.6548556089401245,4800,0.0,0.0
1.6552401469317444,1.7279768357081078,1.6552401469317444,1.6933403015136719,470400,0.0,0.0
1.6933406744428205,1.7895535230636597,1.6933406744428205,1.7895535230636597,278400,0.0,0.0
1.8087957404469277,1.8087957404469277,1.7780079724206364,1.7895535230636597,211200,0.0,0.0
1.7895535230636597,1.7895535230636597,1.7895535230636597,1.7895535230636597,0,0.0,0.0
1.8465113654670036,1.8472812304054411,1.8357356786727905,1.8357356786727905,724800,0.0,0.0
1.770311203620966,1.8857662916924685,1.770311203620966,1.8853815793991089,5140800,0.0,0.0
1.8853815793991089,1.8853815793991089,1.8853815793991089,1.8853815793991089,0,0.0,0.0
1.8876899480819702,1.8896139491739292,1.8876899480819702,1.8876899480819702,148800,0.0,0.0
1.8930779064194165,1.9434934854507446,1.8930779064194165,1.9434934854507446,307200,0.0,0.0
1.9434934992970396,1.9434934992970396,1.8853812530275311,1.924250841140747,643200,0.0,0.0
1.9204027204137033,1.9627364873886108,1.9204027204137033,1.9627364873886108,854400,0.0,0.0
1.9415690573109572,1.9415690573109572,1.924250841140747,1.924250841140747,240000,0.0,0.0
1.9050089120864868,1.9434937938047536,1.8857662510142539,1.9050089120864868,729600,0.0,0.0
1.8857657921301076,1.8857657921301076,1.866523135740402,1.8780686855316162,24000,0.0,0.0
1.8780686855316162,1.8857657921301076,1.8780686855316162,1.8780686855316162,105600,0.0,0.0
1.8665233161896708,1.8665233161896708,1.8472810983657837,1.8472810983657837,38400,0.0,0.0
1.8472805659794267,1.866138066139944,1.8338106870651245,1.8338106870651245,412800,0.0,0.0
1.8472810983657837,1.8472810983657837,1.8472810983657837,1.8472810983657837,4800,0.0,0.0
1.8973115930949473,1.8973115930949473,1.8742204904556274,1.8742204904556274,48000,0.0,0.0
1.8665237245260706,1.9053937617582872,1.8665237245260706,1.8857663869857788,67200,0.0,0.0
1.8857663869857788,1.9053937617582872,1.8857663869857788,1.8857663869857788,201600,0.0,0.0
1.8857658158532706,1.8857658158532706,1.866908311843872,1.866908311843872,48000,0.0,0.0
1.8661383152509254,1.866523027420044,1.8661383152509254,1.866523027420044,508800,0.0,0.0
1.8087959289550781,1.8087959289550781,1.8087959289550781,1.8087959289550781,7257600,0.0,0.0
1.8280385707799958,1.8395841225126464,1.8280385707799958,1.8357356786727905,12172800,0.0,0.0
1.8241901520630022,1.8241901520630022,1.812644600868225,1.812644600868225,33600,0.0,0.0
1.8241898244372576,1.866523027420044,1.8241898244372576,1.866523027420044,297600,0.0,0.0
