Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-02-28 00:00:00-03:00,1.6740985057275024,1.6740985057275024,1.6548558473587036,1.6548558473587036,81600,0.0,0.0
2000-02-29 00:00:00-03:00,1.651007526315997,1.651007526315997,1.5701889991760254,1.5701889991760254,465600,0.0,0.0
2000-03-01 00:00:00-03:00,1.5701886050287377,1.5778852701187134,1.5582579042978661,1.5778852701187134,244800,0.0,0.0
2000-03-02 00:00:00-03:00,1.539400827284636,1.539400827284636,1.5386309623718262,1.5386309623718262,624000,0.0,0.0
2000-03-03 00:00:00-03:00,1.5394006133584408,1.5394006133584408,1.519773244857788,1.519773244857788,571200,0.0,0.0
2000-03-06 00:00:00-03:00,1.519773244857788,1.519773244857788,1.519773244857788,1.519773244857788,0,0.0,0.0
2000-03-07 00:00:00-03:00,1.519773244857788,1.519773244857788,1.519773244857788,1.519773244857788,0,0.0,0.0
2000-03-08 00:00:00-03:00,1.5309342723805095,1.5309342723805095,1.5197734334416009,1.5282399654388428,158400,0.0,0.0
2000-03-09 00:00:00-03:00,1.5009157481543272,1.5201579641286544,1.4970669746398926,1.4970669746398926,336000,0.0,0.0
2000-03-10 00:00:00-03:00,1.5009156686964875,1.5009156686964875,1.4624303579330444,1.4624303579330444,211200,0.0,0.0
2000-03-13 00:00:00-03:00,1.4624303579330444,1.4624303579330444,1.4624303579330444,1.4624303579330444,0,0.0,0.0
2000-03-14 00:00:00-03:00,1.4470370962057757,1.4470370962057757,1.3854612112045288,1.3854612112045288,475200,0.0,0.0
2000-03-15 00:00:00-03:00,1.3854612112045288,1.3854612112045288,1.3854612112045288,1.3854612112045288,216000,0.0,0.0
2000-03-16 00:00:00-03:00,1.385460703262903,1.4085516929626465,1.385460703262903,1.4085516929626465,13742400,0.0,0.0
2000-03-17 00:00:00-03:00,1.4239457051881546,1.4239457051881546,1.3966212272644043,1.3966212272644043,6254400,0.0,0.0
2000-03-20 00:00:00-03:00,1.397006377632878,1.397006377632878,1.2700057578093313,1.3084906339645386,1041600,0.0,0.0
2000-03-21 00:00:00-03:00,1.3277332680912213,1.3492845296859741,1.3277332680912213,1.3492845296859741,81600,0.0,0.0
2000-03-22 00:00:00-03:00,1.3627545857625343,1.4085518583440124,1.3627545857625343,1.3739153146743774,2020800,0.0,0.0
2000-03-23 00:00:00-03:00,1.3604454856227048,1.4124002481420244,1.358521043492084,1.404703140258789,681600,0.0,0.0
2000-03-24 00:00:00-03:00,1.4239457060848548,1.481673240661621,1.4124001551268879,1.481673240661621,1377600,0.0,0.0
2000-03-27 00:00:00-03:00,1.500915835352226,1.520158052444458,1.4816731778338763,1.520158052444458,1262400,0.0,0.0
2000-03-28 00:00:00-03:00,1.5009161345075532,1.539016304498067,1.4431885908726472,1.4739762544631958,1233600,0.0,0.0
2000-03-29 00:00:00-03:00,1.500915718149154,1.5047640511605633,1.4431881905280326,1.5016851425170898,772800,0.0,0.0
2000-03-30 00:00:00-03:00,1.504763751428076,1.5201576309400255,1.5001455545425415,1.5001455545425415,28800,0.0,0.0
2000-03-31 00:00:00-03:00,1.4816733945987186,1.5394009351730347,1.473976176316155,1.5394009351730347,1003200,0.0,0.0
2000-04-03 00:00:00-03:00,1.5317031875552167,1.5778852701187134,1.520157749494223,1.5778852701187134,585600,0.0,0.0
2000-04-04 00:00:00-03:00,1.5394002717907824,1.5586429238319397,1.462430104052146,1.5009154081344604,1036800,0.0,0.0
2000-04-05 00:00:00-03:00,1.5355524680687722,1.5740373449705203,1.5355524680687722,1.5586434602737427,566400,0.0,0.0
2000-04-06 00:00:00-03:00,1.5778852701187134,1.5817340430897313,1.53940040317773,1.5778852701187134,3528000,0.0,0.0
2000-04-07 00:00:00-03:00,1.5778856785115447,1.5778856785115447,1.5586434602737427,1.5586434602737427,115200,0.0,0.0
2000-04-10 00:00:00-03:00,1.5470980788197555,1.551331125062017,1.5382463932037354,1.5382463932037354,1420800,0.0,0.0
2000-04-11 00:00:00-03:00,1.5009158799808004,1.5394007557357003,1.5009158799808004,1.5378614664077759,1800000,0.0,0.0
2000-04-12 00:00:00-03:00,1.5378614664077759,1.5378614664077759,1.5378614664077759,1.5378614664077759,0,0.0,0.0
2000-04-13 00:00:00-03:00,1.5009154081344604,1.5009154081344604,1.5009154081344604,1.5009154081344604,96000,0.0,0.0
2000-04-14 00:00:00-03:00,1.4624301732078302,1.4624301732078302,1.420096975333113,1.4239453077316284,1497600,0.0,0.0
2000-04-17 00:00:00-03:00,1.4239460980403464,1.4239460980403464,1.3662185475734911,1.3854612112045288,1396800,0.0,0.0
2000-04-18 00:00:00-03:00,1.3473610367049296,1.4043187220730906,1.3473610367049296,1.3854612112045288,638400,0.0,0.0
2000-04-19 00:00:00-03:00,1.3893089890763821,1.397006205593899,1.3508241176605225,1.3508241176605225,936000,0.0,0.0
2000-04-20 00:00:00-03:00,1.4239456113988307,1.4239456113988307,1.4085517279893895,1.418172836303711,777600,0.0,0.0
2000-04-21 00:00:00-03:00,1.418172836303711,1.418172836303711,1.418172836303711,1.418172836303711,0,0.0,0.0
2000-04-24 00:00:00-03:00,1.4085519144134895,1.4085519144134895,1.3469756018803138,1.404703140258789,6235200,0.0,0.0
2000-04-25 00:00:00-03:00,1.4620455503463745,1.4620455503463745,1.4620455503463745,1.4620455503463745,91200,0.0,0.0
2000-04-26 00:00:00-03:00,1.46243052585675,1.5355523824691772,1.46243052585675,1.5355523824691772,2188800,0.0,0.0
2000-04-27 00:00:00-03:00,1.5163097711868756,1.5201581046309043,1.4928340673366876,1.4932187795639038,1521600,0.0,0.0
2000-04-28 00:00:00-03:00,1.5201582748395353,1.5586435955065343,1.5201582748395353,1.5394009351730347,9720000,0.0,0.0
2000-05-01 00:00:00-03:00,1.5394009351730347,1.5394009351730347,1.5394009351730347,1.5394009351730347,0,0.0,0.0
2000-05-02 00:00:00-03:00,1.5201580330828837,1.5436341762542725,1.5201580330828837,1.5436341762542725,81600,0.0,0.0
2000-05-03 00:00:00-03:00,1.5394008089984137,1.5586434677547183,1.5278552577872457,1.5317035913467407,2064000,0.0,0.0
2000-05-04 00:00:00-03:00,1.5317034928063267,1.5317034928063267,1.520158052444458,1.520158052444458,1828800,0.0,0.0
2000-05-05 00:00:00-03:00,1.5201582748395353,1.5394009351730347,1.5201582748395353,1.5394009351730347,1752000,0.0,0.0
2000-05-08 00:00:00-03:00,1.539400709962808,1.539400709962808,1.520158052444458,1.520158052444458,787200,0.0,0.0
2000-05-09 00:00:00-03:00,1.5009154081344604,1.5009154081344604,1.5009154081344604,1.5009154081344604,120000,0.0,0.0
2000-05-10 00:00:00-03:00,1.5394009351730347,1.5394009351730347,1.500530902235744,1.5394009351730347,8472000,0.0,0.0
2000-05-11 00:00:00-03:00,1.5009158868780943,1.5009158868780943,1.4932187795639038,1.4932187795639038,758400,0.0,0.0
2000-05-12 00:00:00-03:00,1.4816734731538492,1.4970673600023992,1.4739762544631958,1.4739762544631958,1238400,0.0,0.0
2000-05-15 00:00:00-03:00,1.4816730917539076,1.4970669746398926,1.4739758750446075,1.4970669746398926,2126400,0.0,0.0
2000-05-16 00:00:00-03:00,1.5201580582044143,1.5355523824691772,1.5163097248779158,1.5355523824691772,369600,0.0,0.0
2000-05-17 00:00:00-03:00,1.5009154851174416,1.56557035446167,1.5009154851174416,1.56557035446167,1334400,0.0,0.0
2000-05-18 00:00:00-03:00,1.5655707491562698,1.5971282720565796,1.5655707491562698,1.5971282720565796,96000,0.0,0.0
2000-05-19 00:00:00-03:00,1.5586432225652758,1.635612964630127,1.5394005668360244,1.635612964630127,432000,0.0,0.0
2000-05-22 00:00:00-03:00,1.5971282720565796,1.5971282720565796,1.5397854510658084,1.5971282720565796,566400,0.0,0.0
2000-05-23 00:00:00-03:00,1.57788558457339,1.57788558457339,1.520158052444458,1.520158052444458,278400,0.0,0.0
2000-05-24 00:00:00-03:00,1.5009154081344604,1.50861207256753,1.462430104052146,1.5009154081344604,2385600,0.0,0.0
2000-05-25 00:00:00-03:00,1.5394002717907824,1.539784983895288,1.5009154081344604,1.5009154081344604,2332800,0.0,0.0
2000-05-26 00:00:00-03:00,1.500915716631568,1.5278550386428833,1.500915716631568,1.5278550386428833,8054400,0.0,0.0
2000-05-29 00:00:00-03:00,1.539400709962808,1.5401705748169445,1.520158052444458,1.520158052444458,187200,0.0,0.0
2000-05-30 00:00:00-03:00,1.5778856141772049,1.5971282720565796,1.5778856141772049,1.5971282720565796,460800,0.0,0.0
2000-05-31 00:00:00-03:00,1.5778854657738566,1.6094434261322021,1.5778854657738566,1.6094434261322021,1560000,0.0,0.0
2000-06-01 00:00:00-03:00,1.577885930646198,1.6356134754363325,1.577885930646198,1.6202195882797241,177600,0.0,0.0
2000-06-02 00:00:00-03:00,1.6202198471839324,1.6202198471839324,1.6159863596268775,1.616371512413025,600000,0.0,0.0
2000-06-05 00:00:00-03:00,1.6163709710472436,1.6548558473587036,1.597128312678445,1.6548558473587036,3244800,0.0,0.0
2000-06-06 00:00:00-03:00,1.6548558473587036,1.6548558473587036,1.6548558473587036,1.6548558473587036,0,0.0,0.0
2000-06-07 00:00:00-03:00,1.6159859667176657,1.6394621133804321,1.5778857991400923,1.6394621133804321,3278400,0.0,0.0
2000-06-08 00:00:00-03:00,1.6548558473587036,1.6552405595897157,1.6356131889899048,1.6548558473587036,787200,0.0,0.0
2000-06-09 00:00:00-03:00,1.6359985096484941,1.6933408975601196,1.6356133569517932,1.6933408975601196,57600,0.0,0.0
2000-06-12 00:00:00-03:00,1.6394614589681071,1.6394614589681071,1.5778851693067426,1.5817339420318604,6124800,0.0,0.0
2000-06-13 00:00:00-03:00,1.5778858154138513,1.5778858154138513,1.5394009351730347,1.5394009351730347,518400,0.0,0.0
2000-06-14 00:00:00-03:00,1.5778852701187134,1.5778852701187134,1.5778852701187134,1.5778852701187134,288000,0.0,0.0
2000-06-15 00:00:00-03:00,1.562491793814767,1.5663401273557915,1.5586434602737427,1.5586434602737427,4084800,0.0,0.0
2000-06-16 00:00:00-03:00,1.5586432792099132,1.6163708080695396,1.5586432792099132,1.6048252582550049,4128000,0.0,0.0
2000-06-19 00:00:00-03:00,1.616371302769102,1.6740988492965698,1.616371302769102,1.6740988492965698,1435200,0.0,0.0
2000-06-20 00:00:00-03:00,1.712583557904956,1.712583557904956,1.6548560172966296,1.6933408975601196,211200,0.0,0.0
2000-06-21 00:00:00-03:00,1.6933405165225848,1.731825828552246,1.6933405165225848,1.731825828552246,1382400,0.0,0.0
2000-06-22 00:00:00-03:00,1.731825828552246,1.731825828552246,1.731825828552246,1.731825828552246,0,0.0,0.0
2000-06-23 00:00:00-03:00,1.7314406759422125,1.739522494574703,1.7314406759422125,1.731825828552246,2438400,0.0,0.0
2000-06-26 00:00:00-03:00,1.7356741615634745,1.739522494574703,1.731825828552246,1.731825828552246,547200,0.0,0.0
2000-06-27 00:00:00-03:00,1.7510680441409932,1.7510680441409932,1.731825828552246,1.731825828552246,273600,0.0,0.0
2000-06-28 00:00:00-03:00,1.7318261198853302,1.7703109979629517,1.7318261198853302,1.7703109979629517,528000,0.0,0.0
2000-06-29 00:00:00-03:00,1.731825804504756,1.7703106755739473,1.731825804504756,1.750683307647705,1401600,0.0,0.0
2000-06-30 00:00:00-03:00,1.7703110529247985,1.7703110529247985,1.7314410209655762,1.7314410209655762,724800,0.0,0.0
2000-07-03 00:00:00-03:00,1.7314406759422125,1.7703107001558236,1.7125831725374154,1.731825828552246,528000,0.0,0.0
2000-07-04 00:00:00-03:00,1.7318261198853302,1.7703109979629517,1.7318261198853302,1.7703109979629517,1670400,0.0,0.0
2000-07-05 00:00:00-03:00,1.7510683387110622,1.770695710211619,1.7510683387110622,1.7703109979629517,628800,0.0,0.0
2000-07-06 00:00:00-03:00,1.8087959289550781,1.820341370694807,1.7895537095664344,1.8087959289550781,2712000,0.0,0.0
2000-07-07 00:00:00-03:00,1.8087959414808574,1.8091810941696167,1.8087959414808574,1.8091810941696167,33600,0.0,0.0
2000-07-10 00:00:00-03:00,1.8087953328843083,1.818031727274945,1.8087953328843083,1.8164924383163452,883200,0.0,0.0
2000-07-11 00:00:00-03:00,1.770310670377453,1.770310670377453,1.7472196817398071,1.7472196817398071,168000,0.0,0.0
2000-07-12 00:00:00-03:00,1.7472196631196015,1.7510679960250854,1.7433713302141176,1.7510679960250854,24201600,0.0,0.0
2000-07-13 00:00:00-03:00,1.7472195913786888,1.7472195913786888,1.7241286039352417,1.7241286039352417,379200,0.0,0.0
2000-07-14 00:00:00-03:00,1.6971891406972193,1.6971891406972193,1.6433099508285522,1.6433099508285522,19200,0.0,0.0
2000-07-17 00:00:00-03:00,1.674098148683875,1.8661382174789154,1.674098148683875,1.8291926383972168,302400,0.0,0.0
2000-07-18 00:00:00-03:00,1.8472811945443521,1.8472811945443521,1.7703109979629517,1.7703109979629517,604800,0.0,0.0
2000-07-19 00:00:00-03:00,1.7703109979629517,1.7703109979629517,1.7703109979629517,1.7703109979629517,0,0.0,0.0
2000-07-20 00:00:00-03:00,1.7703107001558236,1.7703107001558236,1.731825828552246,1.731825828552246,254400,0.0,0.0
2000-07-21 00:00:00-03:00,1.731826187157057,1.7587655147726022,1.731826187157057,1.7568411827087402,1099200,0.0,0.0
2000-07-24 00:00:00-03:00,1.770310865254267,1.7895535230636597,1.770310865254267,1.7895535230636597,638400,0.0,0.0
2000-07-25 00:00:00-03:00,1.7895533793012919,1.808410882949829,1.7895533793012919,1.808410882949829,9600,0.0,0.0
2000-07-26 00:00:00-03:00,1.8087959289550781,1.8087959289550781,1.7895537095664344,1.8087959289550781,633600,0.0,0.0
2000-07-27 00:00:00-03:00,1.8087957404469277,1.8087957404469277,1.7895535230636597,1.7895535230636597,139200,0.0,0.0
2000-07-28 00:00:00-03:00,1.770310958710363,1.770310958710363,1.7125834226608276,1.7125834226608276,604800,0.0,0.0
2000-07-31 00:00:00-03:00,1.7125834226608276,1.7125834226608276,1.6933407638356,1.7125834226608276,643200,0.0,0.0
2000-08-01 00:00:00-03:00,1.7318260814860553,1.7318260814860553,1.7106589806078458,1.7125834226608276,336000,0.0,0.0
2000-08-02 00:00:00-03:00,1.7125834226608276,1.7125834226608276,1.7125834226608276,1.7125834226608276,105600,0.0,0.0
2000-08-03 00:00:00-03:00,1.7125834226608276,1.7125834226608276,1.7125834226608276,1.7125834226608276,369600,0.0,0.0
2000-08-04 00:00:00-03:00,1.724128790776674,1.7703107706682453,1.724128790776674,1.7587652206420898,2774400,0.0,0.0
2000-08-07 00:00:00-03:00,1.7703103850281787,1.8010985851287842,1.7703103850281787,1.8010985851287842,1488000,0.0,0.0
2000-08-08 00:00:00-03:00,1.808795941982219,1.808795941982219,1.789553722454991,1.7972503900527954,460800,0.0,0.0
2000-08-09 00:00:00-03:00,1.789553650344319,1.789553650344319,1.7626137733459473,1.7626137733459473,2020800,0.0,0.0
2000-08-10 00:00:00-03:00,1.7633833051423424,1.7633833051423424,1.7545316219329834,1.7545316219329834,988800,0.0,0.0
2000-08-11 00:00:00-03:00,1.8087959289550781,1.8087959289550781,1.8084112166951565,1.8087959289550781,268800,0.0,0.0
2000-08-14 00:00:00-03:00,1.8280379863578946,1.8357350917899316,1.8087953328843083,1.8164924383163452,753600,0.0,0.0
2000-08-15 00:00:00-03:00,1.8280379501664017,1.847280603259022,1.8203407347802478,1.843431830406189,273600,0.0,0.0
2000-08-16 00:00:00-03:00,1.8284229278186028,1.8318865486228852,1.828038215637207,1.828038215637207,326400,0.0,0.0
2000-08-17 00:00:00-03:00,1.8087951554599229,1.8665226697921753,1.8087951554599229,1.8665226697921753,67200,0.0,0.0
2000-08-18 00:00:00-03:00,1.8665230869852694,1.8665230869852694,1.8203409991332504,1.828038215637207,816000,0.0,0.0
2000-08-21 00:00:00-03:00,1.8087955597501357,1.8318865486228852,1.8087955597501357,1.828038215637207,57600,0.0,0.0
2000-08-22 00:00:00-03:00,1.8549773048374927,1.8549773048374927,1.8091804854434772,1.8164924383163452,412800,0.0,0.0
2000-08-23 00:00:00-03:00,1.8238049487928913,1.8318867683410645,1.8238049487928913,1.8318867683410645,115200,0.0,0.0
2000-08-24 00:00:00-03:00,1.8318866665109208,1.8465111255645752,1.8318866665109208,1.8465111255645752,648000,0.0,0.0
2000-08-25 00:00:00-03:00,1.846510625002934,1.8588260367354532,1.83958338482645,1.8468953371047974,4656000,0.0,0.0
2000-08-28 00:00:00-03:00,1.8395834979793724,1.843431830406189,1.826113508686733,1.843431830406189,854400,0.0,0.0
2000-08-29 00:00:00-03:00,1.8434323192154831,1.8472810930888672,1.8318867683410645,1.8318867683410645,739200,0.0,0.0
2000-08-30 00:00:00-03:00,1.8472805549601883,1.8472805549601883,1.8010985851287842,1.8010985851287842,1334400,0.0,0.0
2000-08-31 00:00:00-03:00,1.8357353944649022,1.8357353944649022,1.7703107582509559,1.7780078649520874,2227200,0.0,0.0
2000-09-01 00:00:00-03:00,1.7895534581692727,1.7895534581692727,1.7318259272605865,1.7541470527648926,2371200,0.0,0.0
2000-09-04 00:00:00-03:00,1.7587654340115628,1.7818565368652344,1.7587654340115628,1.7818565368652344,499200,0.0,0.0
2000-09-05 00:00:00-03:00,1.7818566015978918,1.8087959289550781,1.7818566015978918,1.8087959289550781,249600,0.0,0.0
2000-09-06 00:00:00-03:00,1.808795951434044,1.885766151223684,1.808795951434044,1.8780690431594849,782400,0.0,0.0
2000-09-07 00:00:00-03:00,1.8780690431594849,1.8780690431594849,1.8780690431594849,1.8780690431594849,0,0.0,0.0
2000-09-08 00:00:00-03:00,1.8665234679733502,1.8665234679733502,1.8045628829239704,1.8087959289550781,1027200,0.0,0.0
2000-09-11 00:00:00-03:00,1.7895531198367471,1.8207260334850264,1.7895531198367471,1.8164924383163452,657600,0.0,0.0
2000-09-12 00:00:00-03:00,1.831886234696883,1.8395834498817862,1.8010985851287842,1.8010985851287842,662400,0.0,0.0
2000-09-13 00:00:00-03:00,1.8010990737066828,1.8010990737066828,1.770310865254267,1.7895535230636597,417600,0.0,0.0
2000-09-14 00:00:00-03:00,1.789553427449521,1.789553427449521,1.7587652206420898,1.7587652206420898,100800,0.0,0.0
2000-09-15 00:00:00-03:00,1.7587651505895336,1.7587651505895336,1.6933405165225848,1.731825828552246,801600,0.0,0.0
2000-09-18 00:00:00-03:00,1.693340936922847,1.693340936922847,1.6529316135150611,1.685644268989563,369600,0.0,0.0
2000-09-19 00:00:00-03:00,1.6779468392095003,1.6894923901881658,1.647158629862036,1.6548558473587036,619200,0.0,0.0
2000-09-20 00:00:00-03:00,1.6548564016140972,1.6548564016140972,1.616371512413025,1.616371512413025,81600,0.0,0.0
2000-09-21 00:00:00-03:00,1.654471093047351,1.654471093047351,1.5971282720565796,1.5971282720565796,624000,0.0,0.0
2000-09-22 00:00:00-03:00,1.5971282720565796,1.5971282720565796,1.5859674335927945,1.5971282720565796,1756800,0.0,0.0
2000-09-25 00:00:00-03:00,1.649083223234862,1.649083223234862,1.6086740113135345,1.6394621133804321,432000,0.0,0.0
2000-09-26 00:00:00-03:00,1.6394617380103196,1.647158403918551,1.6344583876693288,1.635612964630127,859200,0.0,0.0
2000-09-27 00:00:00-03:00,1.6471589420865753,1.6471589420865753,1.608674168586731,1.608674168586731,124800,0.0,0.0
2000-09-28 00:00:00-03:00,1.6086744024449249,1.616371512413025,1.6086744024449249,1.616371512413025,177600,0.0,0.0
2000-09-29 00:00:00-03:00,1.616755536777168,1.6471584806060087,1.616755536777168,1.6182947158813477,196800,0.0,0.0
2000-10-02 00:00:00-03:00,1.6009771823702539,1.616371512413025,1.5778861827856676,1.616371512413025,585600,0.0,0.0
2000-10-03 00:00:00-03:00,1.616371512413025,1.616371512413025,1.616371512413025,1.616371512413025,350400,0.0,0.0
2000-10-04 00:00:00-03:00,1.6163709710472436,1.6548558473587036,1.6086738636571103,1.6548558473587036,1684800,0.0,0.0
2000-10-05 00:00:00-03:00,1.6548558473587036,1.6548558473587036,1.6548558473587036,1.6548558473587036,0,0.0,0.0
2000-10-06 00:00:00-03:00,1.6548558473587036,1.6548558473587036,1.6163709710472436,1.6548558473587036,676800,0.0,0.0
2000-10-09 00:00:00-02:00,1.6548558473587036,1.6548558473587036,1.6548558473587036,1.6548558473587036,4800,0.0,0.0
2000-10-10 00:00:00-02:00,1.6548558473587036,1.6548558473587036,1.6548558473587036,1.6548558473587036,0,0.0,0.0
2000-10-11 00:00:00-02:00,1.6544713083542557,1.6548560206255478,1.5798102617263794,1.5798102617263794,100800,0.0,0.0
2000-10-12 00:00:00-02:00,1.5798102617263794,1.5798102617263794,1.5798102617263794,1.5798102617263794,0,0.0,0.0
2000-10-13 00:00:00-02:00,1.5778861827856676,1.616371512413025,1.5778861827856676,1.616371512413025,163200,0.0,0.0
2000-10-16 00:00:00-02:00,1.6163709299359545,1.6163709299359545,1.5971282720565796,1.5971282720565796,19200,0.0,0.0
2000-10-17 00:00:00-02:00,1.5971279238022202,1.5971279238022202,1.5778852701187134,1.5778852701187134,67200,0.0,0.0
2000-10-18 00:00:00-02:00,1.5586435955065343,1.5586435955065343,1.5201582748395353,1.5394009351730347,235200,0.0,0.0
2000-10-19 00:00:00-02:00,1.60097667288475,1.60097667288475,1.5394008036946383,1.5509463548660278,1416000,0.0,0.0
2000-10-20 00:00:00-02:00,1.539016089372884,1.570189011429496,1.539016089372884,1.5586434602737427,9480000,0.0,0.0
2000-10-23 00:00:00-02:00,1.558643367481158,1.558643367481158,1.520158052444458,1.520158052444458,1185600,0.0,0.0
2000-10-24 00:00:00-02:00,1.520158052444458,1.520158052444458,1.520158052444458,1.520158052444458,0,0.0,0.0
2000-10-25 00:00:00-02:00,1.5197729076451196,1.5201576197496252,1.5009154081344604,1.5009154081344604,72000,0.0,0.0
2000-10-26 00:00:00-02:00,1.5009154081344604,1.5009154081344604,1.5009154081344604,1.5009154081344604,336000,0.0,0.0
2000-10-27 00:00:00-02:00,1.5778854378684501,1.635612964630127,1.5778854378684501,1.635612964630127,7344000,0.0,0.0
2000-10-30 00:00:00-02:00,1.6356132363299098,1.6867985725402832,1.6356132363299098,1.6867985725402832,1742400,0.0,0.0
2000-10-31 00:00:00-02:00,1.6548560172966296,1.7318262182497923,1.6548560172966296,1.6933408975601196,859200,0.0,0.0
2000-11-01 00:00:00-02:00,1.693341020226467,1.693341020226467,1.616371254123764,1.6202195882797241,19200,0.0,0.0
2000-11-02 00:00:00-02:00,1.6202195882797241,1.6202195882797241,1.6202195882797241,1.6202195882797241,0,0.0,0.0
2000-11-03 00:00:00-02:00,1.6202192633200727,1.6202192633200727,1.5782707668245581,1.5971282720565796,76800,0.0,0.0
